project_id,gse,library_id,platform_id,sample_type,donor_patient,technology_simple,tcr_vdj_flag,matrix_file,library_index
GSE228597,GSE228597,GSM7133721,GPL24676,PBMCs,,10x 5',without TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL24676_series_matrix.txt.gz,9
GSE228597,GSE228597,GSM7133722,GPL24676,PBMCs,,10x 5',without TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL24676_series_matrix.txt.gz,10
GSE228597,GSE228597,GSM7133723,GPL24676,PBMCs,,10x 5',without TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL24676_series_matrix.txt.gz,11
GSE228597,GSE228597,GSM7133724,GPL24676,PBMCs,,10x 5',without TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL24676_series_matrix.txt.gz,12
GSE228597,GSE228597,GSM7133725,GPL24676,PBMCs,,10x 5',without TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL24676_series_matrix.txt.gz,13
GSE228597,GSE228597,GSM7133726,GPL24676,PBMCs,,10x 5',without TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL24676_series_matrix.txt.gz,14
GSE228597,GSE228597,GSM7133727,GPL24676,PBMCs,,10x 5',without TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL24676_series_matrix.txt.gz,15
GSE228597,GSE228597,GSM7133728,GPL24676,PBMCs,,10x 5',without TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL24676_series_matrix.txt.gz,16
GSE228597,GSE228597,GSM7133729,GPL24676,PBMCs,,10x 5',without TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL24676_series_matrix.txt.gz,17
GSE228597,GSE228597,GSM7133730,GPL24676,PBMCs,,10x 5',without TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL24676_series_matrix.txt.gz,18
GSE228597,GSE228597,GSM7133731,GPL24676,PBMCs,,10x 5',without TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL24676_series_matrix.txt.gz,19
GSE228597,GSE228597,GSM7133732,GPL24676,PBMCs,,10x 5',without TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL24676_series_matrix.txt.gz,20
GSE228597,GSE228597,GSM7133733,GPL24676,PBMCs,,10x 5',without TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL24676_series_matrix.txt.gz,21
GSE228597,GSE228597,GSM7133734,GPL24676,PBMCs,,10x 5',without TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL24676_series_matrix.txt.gz,22
GSE228597,GSE228597,GSM7133735,GPL24676,PBMCs,,10x 5',without TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL24676_series_matrix.txt.gz,23
GSE228597,GSE228597,GSM7133736,GPL24676,PBMCs,,10x 5',without TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL24676_series_matrix.txt.gz,24
GSE228597,GSE228597,GSM7133737,GPL24676,PBMCs,,10x 5',without TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL24676_series_matrix.txt.gz,25
GSE228597,GSE228597,GSM7133738,GPL24676,PBMCs,,10x 5',without TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL24676_series_matrix.txt.gz,26
GSE228597,GSE228597,GSM7133739,GPL24676,PBMCs,,10x 5',without TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL24676_series_matrix.txt.gz,27
GSE228597,GSE228597,GSM7133740,GPL24676,PBMCs,,10x 5',without TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL24676_series_matrix.txt.gz,28
GSE228597,GSE228597,GSM8019276,GPL18573,tumor,,10x 5',with TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL18573_series_matrix.txt.gz,25
GSE228597,GSE228597,GSM8019277,GPL18573,Normal tissue adjacent to tumor,,10x 5',with TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL18573_series_matrix.txt.gz,26
GSE228597,GSE228597,GSM8019278,GPL18573,Heart tissue,,10x 5',with TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL18573_series_matrix.txt.gz,27
GSE228597,GSE228597,GSM8019279,GPL18573,Heart tissue,,10x 5',with TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL18573_series_matrix.txt.gz,28
GSE228597,GSE228597,GSM8019280,GPL18573,tumor,,10x 5',with TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL18573_series_matrix.txt.gz,29
GSE228597,GSE228597,GSM8019281,GPL18573,Normal tissue adjacent to tumor,,10x 5',with TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL18573_series_matrix.txt.gz,30
GSE228597,GSE228597,GSM8019282,GPL18573,Heart tissue,,10x 5',with TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL18573_series_matrix.txt.gz,31
GSE228597,GSE228597,GSM8019283,GPL18573,tumor,,10x 5',with TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL18573_series_matrix.txt.gz,32
GSE228597,GSE228597,GSM8019284,GPL18573,Normal tissue adjacent to tumor,,10x 5',with TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL18573_series_matrix.txt.gz,33
GSE228597,GSE228597,GSM8019285,GPL18573,Heart tissue,,10x 5',with TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL18573_series_matrix.txt.gz,34
GSE228597,GSE228597,GSM8019286,GPL18573,tumor,,10x 5',with TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL18573_series_matrix.txt.gz,35
GSE228597,GSE228597,GSM8019287,GPL18573,Normal tissue adjacent to tumor,,10x 5',with TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL18573_series_matrix.txt.gz,36
GSE228597,GSE228597,GSM8019288,GPL18573,Heart tissue,,10x 5',with TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL18573_series_matrix.txt.gz,37
GSE228597,GSE228597,GSM8019289,GPL18573,Heart tissue,,10x 5',with TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL18573_series_matrix.txt.gz,38
GSE228597,GSE228597,GSM8019290,GPL18573,Heart tissue,,10x 5',with TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL18573_series_matrix.txt.gz,39
GSE228597,GSE228597,GSM8019291,GPL18573,Heart tissue,,10x 5',with TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL18573_series_matrix.txt.gz,40
GSE228597,GSE228597,GSM8019292,GPL18573,Heart tissue,,10x 5',with TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL18573_series_matrix.txt.gz,41
GSE228597,GSE228597,GSM8019293,GPL18573,Heart tissue,,10x 5',with TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL18573_series_matrix.txt.gz,42
GSE228597,GSE228597,GSM8031456,GPL24676,PBMCs,,10x 5',without TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL24676_series_matrix.txt.gz,29
GSE228597,GSE228597,GSM8031457,GPL24676,PBMCs,,10x 5',without TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL24676_series_matrix.txt.gz,30
GSE228597,GSE228597,GSM8031458,GPL24676,PBMCs,,10x 5',without TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL24676_series_matrix.txt.gz,31
GSE228597,GSE228597,GSM8031459,GPL24676,PBMCs,,10x 5',without TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL24676_series_matrix.txt.gz,32
GSE228597,GSE228597,GSM8031460,GPL24676,PBMCs,,10x 5',without TCR/VDJ,downloads/GSE228597/matrix/GSE228597-GPL24676_series_matrix.txt.gz,33
GSE229858,GSE229858,GSM7179128,GPL20301,melanoma; cell type: expanded TILs,,10x 5',without TCR/VDJ,downloads/GSE229858/matrix/GSE229858_series_matrix.txt.gz,1
GSE229858,GSE229858,GSM7179129,GPL20301,melanoma; cell type: expanded TILs,,10x 5',without TCR/VDJ,downloads/GSE229858/matrix/GSE229858_series_matrix.txt.gz,2
GSE229858,GSE229858,GSM7179130,GPL20301,melanoma; cell type: expanded TILs,,10x 5',without TCR/VDJ,downloads/GSE229858/matrix/GSE229858_series_matrix.txt.gz,3
GSE229858,GSE229858,GSM7179131,GPL20301,melanoma; cell type: expanded TILs,,10x 5',without TCR/VDJ,downloads/GSE229858/matrix/GSE229858_series_matrix.txt.gz,4
GSE229858,GSE229858,GSM7179132,GPL20301,melanoma; cell type: expanded TILs,,10x 5',without TCR/VDJ,downloads/GSE229858/matrix/GSE229858_series_matrix.txt.gz,5
GSE229858,GSE229858,GSM7179133,GPL20301,melanoma; cell type: expanded TILs,,10x 5',without TCR/VDJ,downloads/GSE229858/matrix/GSE229858_series_matrix.txt.gz,6
GSE229858,GSE229858,GSM7179134,GPL20301,melanoma; cell type: expanded TILs,,10x 5',without TCR/VDJ,downloads/GSE229858/matrix/GSE229858_series_matrix.txt.gz,7
GSE229858,GSE229858,GSM7179135,GPL20301,melanoma; cell type: expanded TILs,,10x 5',without TCR/VDJ,downloads/GSE229858/matrix/GSE229858_series_matrix.txt.gz,8
GSE229858,GSE229858,GSM7179136,GPL20301,melanoma; cell type: expanded TILs,,10x 5',without TCR/VDJ,downloads/GSE229858/matrix/GSE229858_series_matrix.txt.gz,9
GSE229858,GSE229858,GSM7179137,GPL20301,melanoma; cell type: expanded TILs,,10x 5',without TCR/VDJ,downloads/GSE229858/matrix/GSE229858_series_matrix.txt.gz,10
GSE229858,GSE229858,GSM7179138,GPL20301,melanoma; cell type: expanded TILs,,10x 5',without TCR/VDJ,downloads/GSE229858/matrix/GSE229858_series_matrix.txt.gz,11
GSE229858,GSE229858,GSM7179139,GPL20301,melanoma; cell type: expanded TILs,,10x 5',without TCR/VDJ,downloads/GSE229858/matrix/GSE229858_series_matrix.txt.gz,12
GSE229858,GSE229858,GSM7179140,GPL20301,melanoma; cell type: expanded TILs,,10x 5',without TCR/VDJ,downloads/GSE229858/matrix/GSE229858_series_matrix.txt.gz,13
GSE232240,GSE232240,GSM7324294,GPL18573,"tumor; response: mixed samples (RE, NR)",,10x (unspecified),with TCR/VDJ,downloads/GSE232240/matrix/GSE232240-GPL18573_series_matrix.txt.gz,1
GSE232240,GSE232240,GSM7324295,GPL18573,"tumor; response: mixed samples (RE, NR)",,10x (unspecified),with TCR/VDJ,downloads/GSE232240/matrix/GSE232240-GPL18573_series_matrix.txt.gz,2
